product_type	manufacturer	description	link	image_link	id	title	quantity	availability	shipping	mnp	price	condition	brand
Shampoo	Tigi	STYLE SHOTS EPIC VOLUME Shampoing 750 ml	http://www.parfumreduc.com/product_info.php?products_id=283533	http://www.parfumwholesale.com/images/photos/212020.jpg	212020	BED HEAD de Tigi	50	in stock	FR::Standard:14	212020	47.9325	new	BED HEAD
Shampoo	Tigi	STYLE SHOTS EXTREME STRAIGHT Shampoing 750 ml	http://www.parfumreduc.com/product_info.php?products_id=283534	http://www.parfumwholesale.com/images/photos/212018.jpg	212018	BED HEAD de Tigi	50	in stock	FR::Standard:14	212018	47.9325	new	BED HEAD
Shampoo	Tigi	STYLE SHOTS EXTREME STRAIGHT Shampoing 250 ml	http://www.parfumreduc.com/product_info.php?products_id=283535	http://www.parfumwholesale.com/images/photos/201220.jpg	201220	BED HEAD de Tigi	50	in stock	FR::Standard:14	201220	37.6250	new	BED HEAD
Shampoo	Tigi	STYLE SHOTS HI DEF CURLS Shampoing 750 ml	http://www.parfumreduc.com/product_info.php?products_id=283536	http://www.parfumwholesale.com/images/photos/212023.jpg	212023	BED HEAD de Tigi	50	in stock	FR::Standard:14	212023	47.9325	new	BED HEAD
Shampoo	Tigi	CURLESQUE DEFINING Shampoing 750 ml	http://www.parfumreduc.com/product_info.php?products_id=283540	http://www.parfumwholesale.com/images/photos/212038.jpg	212038	CATWALK de Tigi	50	in stock	FR::Standard:14	212038	44.8735	new	CATWALK
Shampoo	Tigi	SLEEK MYSTIQUE GLOSSING Shampoing 300 ml	http://www.parfumreduc.com/product_info.php?products_id=283541	http://www.parfumwholesale.com/images/photos/212033.jpg	212033	CATWALK de Tigi	50	in stock	FR::Standard:14	212033	37.6250	new	CATWALK
Shampoo	Tigi	SLEEK MYSTIQUE GLOSSING Shampoing 750 ml	http://www.parfumreduc.com/product_info.php?products_id=283542	http://www.parfumwholesale.com/images/photos/212030.jpg	212030	CATWALK de Tigi	13	in stock	FR::Standard:14	212030	50.9250	new	CATWALK
Shampoo	Kerastase	BAIN NUTRI THERMIQUE 250 ml	http://www.parfumreduc.com/product_info.php?products_id=283605	http://www.parfumwholesale.com/images/photos/211533.jpg	211533	KERASTASE de Kerastase	50	in stock	FR::Standard:14	211533	58.2400	new	KERASTASE
Shampoo	Kerastase	REFLECTION BAIN CHROMA Nourissant E Shampoing 250 ml	http://www.parfumreduc.com/product_info.php?products_id=283608	http://www.parfumwholesale.com/images/photos/209936.jpg	209936	KERASTASE de Kerastase	50	in stock	FR::Standard:14	209936	60.9000	new	KERASTASE
Shampoo	Sebastian	COLOR IGNITE SINGLE TONE Shampoing 250 ml	http://www.parfumreduc.com/product_info.php?products_id=283613	http://www.parfumwholesale.com/images/photos/209385.jpg	209385	SEBASTIAN de Sebastian	9	in stock	FR::Standard:14	209385	38.9550	new	SEBASTIAN
Bath & Body	Bill Blass	Crème pour le corps 150 ml	http://www.parfumreduc.com/product_info.php?products_id=283641	http://www.parfumwholesale.com/images/photos/211833.jpg	211833	BILL BLASS CHERIE de Bill Blass	14	in stock	FR::Standard:14	211833	32.3050	new	BILL BLASS CHERIE
Bath & Body	Bill Blass	Lotion pour le corps 150 ml	http://www.parfumreduc.com/product_info.php?products_id=283642	http://www.parfumwholesale.com/images/photos/211832.jpg	211832	BILL BLASS CHERIE de Bill Blass	12	in stock	FR::Standard:14	211832	29.6450	new	BILL BLASS CHERIE
Bath & Body	Bill Blass	Gel douche 150 ml	http://www.parfumreduc.com/product_info.php?products_id=283645	http://www.parfumwholesale.com/images/photos/211834.jpg	211834	BILL BLASS CHERIE de Bill Blass	10	in stock	FR::Standard:14	211834	28.3150	new	BILL BLASS CHERIE
Bath & Body	Paco Rabanne	Lotion pour le corps 150 ml	http://www.parfumreduc.com/product_info.php?products_id=283646	http://www.parfumwholesale.com/images/photos/211837.jpg	211837	BLACK XS de Paco Rabanne	50	in stock	FR::Standard:14	211837	38.9550	new	BLACK XS
Bath & Body	Victoria's Secret	STRAWBERRIES AND CHAMPAGNE Lotion pour le corps 250 ml	http://www.parfumreduc.com/product_info.php?products_id=283674	http://www.parfumwholesale.com/images/photos/211360.jpg	211360	VICTORIA SECRET de Victoria's Secret	23	in stock	FR::Standard:14	211360	34.9650	new	VICTORIA SECRET
Bath & Body	Adem	Huile parfumée 50 ml	http://www.parfumreduc.com/product_info.php?products_id=283709	http://www.parfumwholesale.com/images/photos/207899.jpg	207899	ALEXANDRA DE MARKOFF de Adem	4	in stock	FR::Standard:14	207899	72.2050	new	ALEXANDRA DE MARKOFF
Bath & Body	Basile Fragrances	Déodorant Vaporisateur 100 ml	http://www.parfumreduc.com/product_info.php?products_id=283713	http://www.parfumwholesale.com/images/photos/212162.jpg	212162	BASILE de Basile Fragrances	5	in stock	FR::Standard:14	212162	32.3050	new	BASILE
Bath & Body	Coty	BRAZILIAN BEAUTY PAPAYA & ORANGE BLOSSOM Gel douche 105 ml	http://www.parfumreduc.com/product_info.php?products_id=283765	http://www.parfumwholesale.com/images/photos/211229.jpg	211229	CALGON de Coty	23	in stock	FR::Standard:14	211229	23.3275	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PAPAYA MINT Crème pour les pieds 120 ml	http://www.parfumreduc.com/product_info.php?products_id=283766	http://www.parfumwholesale.com/images/photos/211222.jpg	211222	CALGON de Coty	17	in stock	FR::Standard:14	211222	25.9875	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PAPAYA MINT FOOT SCRUB 120 ml	http://www.parfumreduc.com/product_info.php?products_id=283767	http://www.parfumwholesale.com/images/photos/211223.jpg	211223	CALGON de Coty	42	in stock	FR::Standard:14	211223	25.9875	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PARADISE FLOWER & HIBISCUS Soin "éclat" 175 ml	http://www.parfumreduc.com/product_info.php?products_id=283768	http://www.parfumwholesale.com/images/photos/211226.jpg	211226	CALGON de Coty	41	in stock	FR::Standard:14	211226	25.9875	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PARADISE FLOWER & HIBISCUS Gel douche 105 ml	http://www.parfumreduc.com/product_info.php?products_id=283769	http://www.parfumwholesale.com/images/photos/211221.jpg	211221	CALGON de Coty	24	in stock	FR::Standard:14	211221	23.3275	new	CALGON
Bath & Body	Coty	BRAZILIAN BEAUTY PASSION FRUIT & BRAZIL NUT Soin "éclat" 175 ml	http://www.parfumreduc.com/product_info.php?products_id=283770	http://www.parfumwholesale.com/images/photos/211228.jpg	211228	CALGON de Coty	45	in stock	FR::Standard:14	211228	25.9875	new	CALGON
Bath & Body	Coty	GET JUIC'D STRAWBERRY GREEN APPLE Brumisateur pour le corps 235 ml	http://www.parfumreduc.com/product_info.php?products_id=283771	http://www.parfumwholesale.com/images/photos/211235.jpg	211235	CALGON de Coty	50	in stock	FR::Standard:14	211235	25.9875	new	CALGON
Bath & Body	Coty	Mmmm! COCONUT SORBET Lotion pour le corps 175 ml	http://www.parfumreduc.com/product_info.php?products_id=283772	http://www.parfumwholesale.com/images/photos/211231.jpg	211231	CALGON de Coty	30	in stock	FR::Standard:14	211231	25.9875	new	CALGON
Bath & Body	Coty	TROPICAL DREAM Gel douche 175 ml	http://www.parfumreduc.com/product_info.php?products_id=283775	http://www.parfumwholesale.com/images/photos/134441.jpg	134441	CALGON de Coty	27	in stock	FR::Standard:14	134441	25.9875	new	CALGON
Bath & Body	Coty	TENDER LAVANDER Lotion pour le corps 120 ml	http://www.parfumreduc.com/product_info.php?products_id=283779	http://www.parfumwholesale.com/images/photos/211245.jpg	211245	HEALING GARDEN CALM de Coty	18	in stock	FR::Standard:14	211245	23.3275	new	HEALING GARDEN CALM
Bath & Body	Coty	TENDER LAVANDER Gel douche 55 ml	http://www.parfumreduc.com/product_info.php?products_id=283780	http://www.parfumwholesale.com/images/photos/211257.jpg	211257	HEALING GARDEN CALM de Coty	50	in stock	FR::Standard:14	211257	22.9950	new	HEALING GARDEN CALM
Bath & Body	Coty	VITALIZING GREEN TEA Gommage pour le corps 165 ml	http://www.parfumreduc.com/product_info.php?products_id=283785	http://www.parfumwholesale.com/images/photos/211246.jpg	211246	HEALING GARDEN RENEW de Coty	18	in stock	FR::Standard:14	211246	26.3200	new	HEALING GARDEN RENEW
Bath & Body	Hugh Parsons	Vaporisateur après-rasage 100 ml	http://www.parfumreduc.com/product_info.php?products_id=283802	http://www.parfumwholesale.com/images/photos/212379.jpg	212379	HUGH PARSONS 99 REGENT STREET de Hugh Parsons	4	in stock	FR::Standard:14	212379	37.6250	new	HUGH PARSONS 99 REGENT STREET
Bath & Body	Hugh Parsons	Gel douche 250 ml	http://www.parfumreduc.com/product_info.php?products_id=283804	http://www.parfumwholesale.com/images/photos/212381.jpg	212381	HUGH PARSONS 99 REGENT STREET de Hugh Parsons	50	in stock	FR::Standard:14	212381	34.9650	new	HUGH PARSONS 99 REGENT STREET
Bath & Body	Hugh Parsons	Déodorant Stick Sans Alcool 75 ml	http://www.parfumreduc.com/product_info.php?products_id=283809	http://www.parfumwholesale.com/images/photos/212378.jpg	212378	HUGH PARSONS de Hugh Parsons	15	in stock	FR::Standard:14	212378	32.3050	new	HUGH PARSONS
Bath & Body	Hugh Parsons	Gel douche GEL 200 ml	http://www.parfumreduc.com/product_info.php?products_id=283810	http://www.parfumwholesale.com/images/photos/212382.jpg	212382	HUGH PARSONS de Hugh Parsons	20	in stock	FR::Standard:14	212382	36.2950	new	HUGH PARSONS
Bath & Body	Disney	READY TO ROCK Brumisateur pour le corps 235 ml	http://www.parfumreduc.com/product_info.php?products_id=283890	http://www.parfumwholesale.com/images/photos/212636.jpg	212636	HANNAH MONTANA de Disney	9	in stock	FR::Standard:14	212636	26.9850	new	HANNAH MONTANA
Bath & Body	Disney	STARBERRY Brumisateur pour le corps 235 ml	http://www.parfumreduc.com/product_info.php?products_id=283891	http://www.parfumwholesale.com/images/photos/212638.jpg	212638	HANNAH MONTANA de Disney	8	in stock	FR::Standard:14	212638	26.9850	new	HANNAH MONTANA
Bath & Body	Air Val International	DEODORANT Vaporisateur pour le corps 200 ml	http://www.parfumreduc.com/product_info.php?products_id=283900	http://www.parfumwholesale.com/images/photos/212625.jpg	212625	NBA CAVALIERS de Air Val International	6	in stock	FR::Standard:14	212625	25.9875	new	NBA CAVALIERS
Bath & Body	Air Val International	DEODORANT Vaporisateur pour le corps 200 ml	http://www.parfumreduc.com/product_info.php?products_id=283901	http://www.parfumwholesale.com/images/photos/212626.jpg	212626	NBA CELTICS de Air Val International	24	in stock	FR::Standard:14	212626	25.9875	new	NBA CELTICS
Bath & Body	Air Val International	DEODORANT Vaporisateur pour le corps 200 ml	http://www.parfumreduc.com/product_info.php?products_id=283902	http://www.parfumwholesale.com/images/photos/212621.jpg	212621	NBA KNICKS de Air Val International	22	in stock	FR::Standard:14	212621	25.9875	new	NBA KNICKS
Bath & Body	Air Val International	DEODORANT Vaporisateur pour le corps 200 ml	http://www.parfumreduc.com/product_info.php?products_id=283904	http://www.parfumwholesale.com/images/photos/212624.jpg	212624	NBA RAPTORS de Air Val International	18	in stock	FR::Standard:14	212624	25.9875	new	NBA RAPTORS
Bath & Body	Air Val International	DEODORANT Vaporisateur pour le corps 200 ml	http://www.parfumreduc.com/product_info.php?products_id=283905	http://www.parfumwholesale.com/images/photos/212622.jpg	212622	NBA SPURS de Air Val International	17	in stock	FR::Standard:14	212622	25.9875	new	NBA SPURS
Shampoo	Paul Mitchell	TEA TREE LAVENDER MINT MOISTURIZING Shampoing 300 ml	http://www.parfumreduc.com/product_info.php?products_id=283913	http://www.parfumwholesale.com/images/photos/212366.jpg	212366	PAUL MITCHELL de Paul Mitchell	50	in stock	FR::Standard:14	212366	39.6200	new	PAUL MITCHELL
Bath & Body	Hang Ten	MARINE BREEZE Vaporisateur après-rasage 205 ml	http://www.parfumreduc.com/product_info.php?products_id=283935	http://www.parfumwholesale.com/images/photos/213127.jpg	213127	HANG TEN de Hang Ten	10	in stock	FR::Standard:14	213127	27.3175	new	HANG TEN
Bath & Body	Bvlgari	SHAMPOO AND Gel douche 200 ml	http://www.parfumreduc.com/product_info.php?products_id=284000	http://www.parfumwholesale.com/images/photos/118984.jpg	118984	BVLGARI GREEN TEA de Bvlgari	50	in stock	FR::Standard:14	118984	49.5950	new	BVLGARI GREEN TEA
Bath & Body	Bvlgari	SHAMPOO AND Gel douche 200 ml	http://www.parfumreduc.com/product_info.php?products_id=284003	http://www.parfumwholesale.com/images/photos/158606.jpg	158606	BVLGARI POUR HOMME SOIR de Bvlgari	50	in stock	FR::Standard:14	158606	47.2675	new	BVLGARI POUR HOMME SOIR
Bath & Body	Bvlgari	Gel douche 200 ml	http://www.parfumreduc.com/product_info.php?products_id=284004	http://www.parfumwholesale.com/images/photos/201805.jpg	201805	BVLGARI ROSE ESSENTIELLE de Bvlgari	50	in stock	FR::Standard:14	201805	45.9375	new	BVLGARI ROSE ESSENTIELLE
